epoch,acc,loss,lr,val_acc,val_loss
0,0.40278000003814696,1.8211100339889525,0.001,0.4357,1.8060208839416505
1,0.5362200000190734,1.4456630491638183,0.001,0.4953,1.7822216751098632
2,0.5937,1.2833855025863647,0.001,0.531,1.5563013500213623
3,0.6284200000190735,1.1847039709091187,0.001,0.6405,1.204479953956604
4,0.66098,1.0998348417663575,0.001,0.6299,1.2500629649162291
5,0.683460000038147,1.0338055710601806,0.001,0.6055,1.3669059203147889
6,0.7052400000190735,0.974626524772644,0.001,0.6897,1.0628530022621154
7,0.7243599999618531,0.9237928198814392,0.001,0.7261,0.9557751008987426
8,0.7387800000381469,0.8803135191917419,0.001,0.6465,1.4047246822357178
9,0.7523200000190735,0.8451209617424011,0.001,0.7232,0.9725056715965271
10,0.7610200000190734,0.8163396845436096,0.001,0.686,1.107426565361023
11,0.7687,0.7975596983337402,0.001,0.7179,1.0524986638069154
12,0.782100000038147,0.7623931483459473,0.001,0.6884,1.1717993621826173
13,0.78612,0.7495906353759766,0.001,0.757,0.9144052393913269
14,0.789920000038147,0.732680165348053,0.001,0.7071,1.0673977105140686
15,0.79936,0.7091726259040833,0.001,0.7264,0.958704410648346
16,0.8029,0.6991711877822876,0.001,0.7675,0.8133061036109924
17,0.80634,0.681640117893219,0.001,0.7896,0.7665820711135864
18,0.81064,0.6722346004867553,0.001,0.7338,0.9479010001182556
19,0.8146799999809266,0.6617414441680908,0.001,0.7953,0.7599567937850952
20,0.8166799999809266,0.6538290612792969,0.001,0.76,0.950007420539856
21,0.82236,0.6400269901847839,0.001,0.6136,1.5468558647155761
22,0.8254799999618531,0.6288861416625977,0.001,0.7583,0.873179456615448
23,0.8311600000190735,0.6174607345867157,0.001,0.7733,0.8602060060501099
24,0.83268,0.608192375164032,0.001,0.729,1.0487537591934204
25,0.8327999999809265,0.6058284951210022,0.001,0.7663,0.8859566507339478
26,0.840379999961853,0.5863766979980469,0.001,0.7905,0.7832647351264954
27,0.8415800000381469,0.5844493922233581,0.001,0.771,0.8952096885681152
28,0.8417400000190735,0.5784910133552551,0.001,0.7987,0.7659339525222778
29,0.845079999961853,0.5747530554389954,0.001,0.7455,0.973349786567688
30,0.8475200000190735,0.5650859896850586,0.001,0.7326,1.0645163360595704
31,0.8501000000190735,0.5562473305606842,0.001,0.7831,0.8710832527160645
32,0.8509799999809265,0.5525908525848389,0.001,0.8225,0.687472312450409
33,0.8540399999809265,0.5477286694908142,0.001,0.7451,1.024634397125244
34,0.853859999961853,0.545232150478363,0.001,0.8056,0.7614919897079467
35,0.857999999961853,0.535455054473877,0.001,0.8375,0.6409046939849854
36,0.8587400000190735,0.5346836126899719,0.001,0.7623,0.9774172378540039
37,0.8611800000190735,0.5283311723327637,0.001,0.7863,0.8796994569778442
38,0.8624600000381469,0.5242852063751221,0.001,0.8038,0.7731206601142884
39,0.864160000038147,0.5194118116092682,0.001,0.7436,1.1019075155258178
40,0.8637200000190735,0.517844183769226,0.001,0.8078,0.7120758082389832
41,0.8666799999809265,0.5080650179100037,0.001,0.8251,0.6872445589065552
42,0.86832,0.5053242135810853,0.001,0.7903,0.8915806890487671
43,0.8714599999618531,0.4950043150138855,0.001,0.7688,0.9032640933036804
44,0.867959999961853,0.5016390104103088,0.001,0.8024,0.821505041885376
45,0.8726000000190735,0.49660784871101377,0.001,0.8372,0.6693973372459412
46,0.8721399999809265,0.4902301302528381,0.001,0.8181,0.7322320535182952
47,0.871040000038147,0.4946664193916321,0.001,0.8434,0.6293898211479187
48,0.875479999961853,0.48443653575897216,0.001,0.7774,0.916677830696106
49,0.8771799999809266,0.48352959146499636,0.001,0.8478,0.6073718691825867
50,0.8772199999618531,0.48252912635803225,0.001,0.8126,0.7614992738723755
51,0.8795,0.47603594192504883,0.001,0.8303,0.6989577052593231
52,0.88302,0.46953098054885867,0.001,0.825,0.6958855719566345
53,0.881500000038147,0.468767006149292,0.001,0.8069,0.795056400680542
54,0.8793600000190734,0.47237265537261963,0.001,0.7929,0.8111108472347259
55,0.8812599999809265,0.46801193430900573,0.001,0.8225,0.7877744807243348
56,0.8810400000190735,0.46803645753860473,0.001,0.8049,0.796205008983612
57,0.8822799999809265,0.4664844082069397,0.001,0.8246,0.70714747838974
58,0.8814800000190735,0.46340571014404297,0.001,0.777,0.9038299787521362
59,0.88524,0.45392917739868166,0.001,0.804,0.8026319962501526
60,0.8848799999809265,0.4592533976364136,0.001,0.7951,0.860761392879486
61,0.8854,0.4535551971054077,0.001,0.8387,0.6771743567466736
62,0.8872399999809265,0.4533978095245361,0.001,0.833,0.7276873440742493
63,0.886360000038147,0.45335142622947694,0.001,0.8363,0.6866447518348694
64,0.887620000038147,0.4475639457988739,0.001,0.767,0.9833938529968261
65,0.8891000000190735,0.44669488460540774,0.001,0.8041,0.8349893788337708
66,0.8908,0.4413432304954529,0.001,0.8248,0.7261154269218445
67,0.88994,0.4424442947006226,0.001,0.8008,0.8613415516853332
68,0.89226,0.43998738836288454,0.001,0.8354,0.7246217661857605
69,0.8894400000190735,0.4400499626541138,0.001,0.8164,0.801890337562561
70,0.89144,0.43490198463439944,0.001,0.7975,0.8911088587760926
71,0.8911999999809265,0.44016831192016603,0.001,0.7708,0.9861256594657898
72,0.893340000038147,0.43271747217178347,0.001,0.8132,0.8063027255058288
73,0.8936599999809265,0.434070230512619,0.001,0.8235,0.712658586025238
74,0.8931600000190735,0.43540673023223875,0.001,0.798,0.9593684408187866
75,0.8927799999809265,0.4339490775489807,0.001,0.7657,1.0602807330131532
76,0.8950200000190734,0.4311235393047333,0.001,0.7951,0.9396598316192627
77,0.8967,0.42476913711547853,0.001,0.8381,0.6713712793350219
78,0.89708,0.4233997629451752,0.001,0.7881,0.9433090617656708
79,0.897680000038147,0.42207631858825684,0.001,0.7992,0.9448965738296509
80,0.8957000000190735,0.4248008557128906,0.001,0.8486,0.6233143964767456
81,0.9174599999809265,0.36720990167617795,1e-04,0.894,0.46194378604888914
82,0.9247200000190735,0.34607162602424624,1e-04,0.8951,0.46287485542297363
83,0.928160000038147,0.338112505569458,1e-04,0.8931,0.46316141295433044
84,0.926999999961853,0.3351893199443817,1e-04,0.8968,0.461669530582428
85,0.93086,0.32751722831726077,1e-04,0.8957,0.46288993577957155
86,0.9288200000190735,0.32857040583610536,1e-04,0.8969,0.4599100206375122
87,0.9319799999809265,0.32416205516815183,1e-04,0.8943,0.47719356861114504
88,0.9320000000190735,0.3223731007671356,1e-04,0.8945,0.46516184258460996
89,0.9326999999809266,0.3183349093818665,1e-04,0.8956,0.47101619744300843
90,0.9335799999809266,0.31622823722839355,1e-04,0.9006,0.4552852360725403
91,0.933200000038147,0.31450071508407595,1e-04,0.8954,0.4684620801448822
92,0.93614,0.30942931407928465,1e-04,0.8986,0.46065951271057126
93,0.9354199999809265,0.310269234457016,1e-04,0.8993,0.4550287151813507
94,0.93444,0.3111203671360016,1e-04,0.8922,0.4833779592990875
95,0.93522,0.3065448163795471,1e-04,0.8962,0.4762054048538208
96,0.936199999961853,0.30272420058250427,1e-04,0.9019,0.45700475237369537
97,0.9375799999809266,0.30086943827629087,1e-04,0.8957,0.47344692873954775
98,0.937439999961853,0.30233261430740355,1e-04,0.8977,0.4710268811225891
99,0.9391000000190735,0.2977938038158417,1e-04,0.8978,0.4728822391033173
100,0.9388200000190735,0.298581643037796,1e-04,0.9004,0.46209985721111296
101,0.939119999961853,0.29701295724868776,1e-04,0.9015,0.4554296419143677
102,0.9386200000381469,0.2963269073486328,1e-04,0.8974,0.47012418012619017
103,0.9402799999618531,0.29478073756217954,1e-04,0.894,0.4826073957204819
104,0.939,0.295335110874176,1e-04,0.8992,0.46651435022354126
105,0.940339999961853,0.2916276531982422,1e-04,0.8953,0.4774440455675125
106,0.9380799999809265,0.2941304055786133,1e-04,0.8943,0.4860627618789673
107,0.9401599999809265,0.29026174208641053,1e-04,0.8998,0.46319023036956786
108,0.9405399999809265,0.2876269169998169,1e-04,0.901,0.4457929651737213
109,0.94184,0.2855990693950653,1e-04,0.8982,0.45817151584625243
110,0.94014,0.2884954747390747,1e-04,0.8977,0.4639730412721634
111,0.9417800000190735,0.2827655124473572,1e-04,0.8959,0.4645192864894867
112,0.941800000038147,0.2850147284221649,1e-04,0.9032,0.4491059911251068
113,0.9413400000190735,0.28433793568611143,1e-04,0.8935,0.4790886057853699
114,0.941220000038147,0.28123979367256163,1e-04,0.8997,0.4641723757743835
115,0.94136,0.28238710730552674,1e-04,0.8971,0.46660535740852355
116,0.9425000000190735,0.277357189617157,1e-04,0.895,0.4846083880901337
117,0.942919999961853,0.2785970985746384,1e-04,0.8999,0.46361378197669983
118,0.94232,0.2795731579017639,1e-04,0.896,0.48004469802379607
119,0.9429999999809265,0.27683815406799317,1e-04,0.8965,0.46909374432563783
120,0.9435600000190735,0.27690692709922793,1e-04,0.9015,0.4603056420564651
121,0.945579999961853,0.27111825050354005,1e-05,0.9041,0.4489445011615753
122,0.9468,0.26546377984046937,1e-05,0.9045,0.44627190370559694
123,0.9454999999809265,0.2687410192966461,1e-05,0.9049,0.44270740752220156
124,0.9450600000190735,0.2710378297996521,1e-05,0.9054,0.44363670251369475
125,0.9462599999809265,0.2673084291124344,1e-05,0.9043,0.44298418381214144
126,0.9476200000190735,0.2674022427225113,1e-05,0.9054,0.444865969991684
127,0.946799999961853,0.26773510853290555,1e-05,0.9048,0.443875465965271
128,0.9473999999809265,0.2660293849849701,1e-05,0.9051,0.4425039031744003
129,0.9460600000381469,0.2665006484413147,1e-05,0.906,0.44311999983787537
130,0.9461399999809265,0.2693942732620239,1e-05,0.9027,0.44628714711666106
131,0.946979999961853,0.2668627531814575,1e-05,0.9052,0.4450832005262375
132,0.9478,0.2679762775421143,1e-05,0.9051,0.4441389131784439
133,0.9491599999809265,0.26309113500595094,1e-05,0.9057,0.4436905740261078
134,0.9476399999809265,0.2641493837070465,1e-05,0.9043,0.44848503122329714
135,0.947899999961853,0.2629697254657745,1e-05,0.9043,0.44401662282943727
136,0.947780000038147,0.2647638155841827,1e-05,0.9048,0.4442458791255951
137,0.945739999961853,0.26639131726264953,1e-05,0.9058,0.44159889667034147
138,0.947360000038147,0.26422516218185427,1e-05,0.9046,0.4450686375141144
139,0.9453000000190734,0.2669810107803345,1e-05,0.9046,0.445683670091629
140,0.9470000000190735,0.26445146133422853,1e-05,0.9058,0.4431095576286316
141,0.9491999999809265,0.2621967025566101,1e-05,0.9058,0.44301997117996217
142,0.9471799999809265,0.26389812851905825,1e-05,0.9061,0.441120280623436
143,0.9469399999809265,0.2627752178239822,1e-05,0.9054,0.44170860364437103
144,0.945900000038147,0.2665925444602966,1e-05,0.9051,0.44419328904151917
145,0.9479999999809265,0.26156581372261045,1e-05,0.9054,0.4443551298379898
146,0.94764,0.2649894755744934,1e-05,0.9055,0.4413921809911728
147,0.948420000038147,0.26096057195186617,1e-05,0.9054,0.44173381636142733
148,0.948059999961853,0.2612261392784119,1e-05,0.905,0.44226717200279236
149,0.94762,0.26227441431045534,1e-05,0.9049,0.44468452894687654
150,0.94814,0.26426616955757143,1e-05,0.9049,0.4440648298025131
151,0.9480800000190734,0.26118893866539,1e-05,0.9058,0.44072083041667937
152,0.94704,0.2631623632144928,1e-05,0.9051,0.44341953225135805
153,0.9485199999809265,0.26080435045719147,1e-05,0.9046,0.4423834306001663
154,0.9492200000190735,0.2633335768032074,1e-05,0.9043,0.4430252178668976
155,0.9488800000190735,0.2590349813938141,1e-05,0.9052,0.4414421464920044
156,0.94746,0.2605659523487091,1e-05,0.9049,0.4431543588876724
157,0.9490599999809265,0.2614657117462158,1e-05,0.9058,0.4425601203918457
158,0.9488199999809265,0.2626650145816803,1e-05,0.9047,0.44406153979301455
159,0.9482199999809265,0.2610925344181061,1e-05,0.9059,0.441422976398468
160,0.9480799999809265,0.26206660024642947,1e-05,0.9066,0.4410753466129303
161,0.949299999961853,0.25859076258182523,1e-06,0.9052,0.44301394398212435
162,0.948139999961853,0.2608261969947815,1e-06,0.9049,0.4436863782644272
163,0.9497600000190735,0.2577714375400543,1e-06,0.9055,0.4427321178436279
164,0.9493,0.259777178812027,1e-06,0.9057,0.44283010358810426
165,0.94754,0.2634575776672363,1e-06,0.9056,0.4431773402929306
166,0.950679999961853,0.2573929469394684,1e-06,0.9058,0.4426806272029877
167,0.94868,0.25968636280059815,1e-06,0.906,0.44227567534446716
168,0.9482799999809265,0.2582000856494904,1e-06,0.9057,0.44294776196479796
169,0.9479400000381469,0.2630430879640579,1e-06,0.9059,0.44278524260520935
170,0.949339999961853,0.2597041061878204,1e-06,0.906,0.4424568120479584
171,0.9494599999809266,0.25981249507904053,1e-06,0.9063000001907349,0.4422586351633072
172,0.9475800000190735,0.2639947290325165,1e-06,0.9062,0.4424665031909943
173,0.9491799999809265,0.2603106291294098,1e-06,0.9065,0.44226878714561463
174,0.94812,0.2624148903846741,1e-06,0.9065,0.4423083825349808
175,0.949539999961853,0.2597978192043304,1e-06,0.9059,0.4429213289737701
176,0.9488399999809265,0.25852675936222075,1e-06,0.9061,0.4422418398857117
177,0.947740000038147,0.2620408643054962,1e-06,0.9061,0.4428566549301147
178,0.9501199999809266,0.25904910333633424,1e-06,0.9063,0.44187013964653016
179,0.9492000000190735,0.25741482222557066,1e-06,0.9062,0.44180381820201875
180,0.94768,0.26206467150688173,1e-06,0.906,0.44246313807964327
181,0.949339999961853,0.2599992715263367,5e-07,0.9064,0.44227569930553434
182,0.9487,0.25954922095298766,5e-07,0.9063,0.44206304767131804
183,0.949540000038147,0.25869646096229554,5e-07,0.9061,0.44255220510959625
184,0.950800000038147,0.257002983083725,5e-07,0.9063,0.4421002525806427
185,0.94928,0.2590968321800232,5e-07,0.9063,0.44251617138385774
186,0.9487600000190735,0.25971022149562834,5e-07,0.9061,0.4421987809181213
187,0.9482800000381469,0.25739859881877897,5e-07,0.9065,0.44193157007694245
188,0.950559999961853,0.2572913953256607,5e-07,0.9059,0.4426745141506195
189,0.9487,0.26048453470230104,5e-07,0.9061,0.44222647273540494
190,0.9490000000190735,0.2575248502779007,5e-07,0.9061,0.4415349661588669
191,0.9490799999809265,0.2625491145706177,5e-07,0.9064,0.4415556370019913
192,0.948899999961853,0.2595839967298508,5e-07,0.906,0.4419841406345367
193,0.9488200000381469,0.26116058435440065,5e-07,0.9064,0.44226730668544767
194,0.94976,0.25806486382961275,5e-07,0.9063,0.44212526414394376
195,0.9471999999809265,0.26323277378082277,5e-07,0.9062,0.4421387124300003
196,0.9497199999618531,0.2588792152881622,5e-07,0.9061,0.4425695560455322
197,0.9497000000381469,0.26054787697792053,5e-07,0.9064,0.44194133725166324
198,0.9489199999809265,0.2620839074754715,5e-07,0.9062,0.4419125181913376
199,0.9505999999809265,0.2570567202425003,5e-07,0.9062,0.44212481548786164
