epoch,acc,loss,lr,val_acc,val_loss
0,0.41586538461538464,1.7424195790902162,0.001,0.4424,1.8540808633804322
1,0.5681690254196855,1.3515897770716316,0.001,0.584,1.309710367012024
2,0.6343679639755548,1.1732625355479724,0.001,0.5744,1.4097828870773315
3,0.677086683840336,1.0534459011046287,0.001,0.5756,1.4384311902999878
4,0.7115229977676438,0.9615752042087569,0.001,0.6608,1.1658783769607544
5,0.7398078159796689,0.8880301945345238,0.001,0.7024,1.0609271896362304
6,0.753477806330264,0.8456746906320088,0.001,0.6335,1.279242463874817
7,0.7727565133291718,0.7912397444650804,0.001,0.6683,1.2366640933990478
8,0.7841146670571858,0.7568351682952532,0.001,0.7169,0.9816178718566895
9,0.7971212608555805,0.7247768141096832,0.001,0.7043,1.0105245656967163
10,0.8028304921388243,0.7059166893655366,0.001,0.7319,0.9628714915275574
11,0.8146711160953346,0.6763035184741212,0.001,0.7862,0.7681342845916748
12,0.8200184946736556,0.6552316557943112,0.001,0.7641,0.8802950726509094
13,0.826089578661822,0.6371796015337297,0.001,0.7637,0.8733151990890503
14,0.8323817947893213,0.619402916437562,0.001,0.7342,0.9714607873916626
15,0.8368044386879353,0.6061301581075085,0.001,0.7324,1.031721954536438
16,0.8415889353681585,0.5899796868758632,0.001,0.7855,0.7817374864578247
17,0.8449662271210066,0.5784485993871508,0.001,0.6811,1.3120325093269347
18,0.8515800900611129,0.5613692216107837,0.001,0.7598,0.885339326286316
19,0.8498110324479867,0.5597559947337165,0.001,0.7818,0.8582641746520996
20,0.857068189128337,0.5417097985418559,0.001,0.7755,0.8851393894195556
21,0.8612697008492748,0.5335794532172509,0.001,0.7679,0.9120555258750915
22,0.8617923769700868,0.5252508128540583,0.001,0.7562,0.9612413729667664
23,0.8638428755418478,0.5242081750873279,0.001,0.7985,0.7569755843162537
24,0.8689892247927922,0.5080190387022154,0.001,0.7483,0.9690517306327819
25,0.8684665486911517,0.5060954302712322,0.001,0.8301,0.6404149468421936
26,0.8722458990028948,0.4927364155846648,0.001,0.7972,0.7853925590515136
27,0.8765479254162784,0.4868576657584182,0.001,0.7883,0.8039696997642517
28,0.8774123512383403,0.48268477651765396,0.001,0.8171,0.720066621875763
29,0.879302026336697,0.4751785756518658,0.001,0.7785,0.8998999307632446
30,0.8805685107943405,0.4690712997866582,0.001,0.7906,0.8374563618659974
31,0.8848705371693807,0.4613153546828095,0.001,0.8008,0.757733232975006
32,0.8857550659376006,0.4564339242187793,0.001,0.8012,0.7715032987594604
33,0.8864385654934736,0.4528828707106361,0.001,0.8245,0.6769866853713989
34,0.8866798005981359,0.45556688769793885,0.001,0.7962,0.8054658554077149
35,0.8888107108394983,0.4472414288884307,0.001,0.7644,0.9218165469169617
36,0.8920070762686424,0.43781357972941704,0.001,0.8239,0.7318914831638336
37,0.893374075246187,0.4379303030029836,0.001,0.7922,0.8364900079727173
38,0.8927106786364718,0.43389731674341575,0.001,0.8299,0.6842633118629455
39,0.8944797362304263,0.430852932288126,0.001,0.8129,0.768249163532257
40,0.8987616597359953,0.42204486260693264,0.001,0.7738,0.9660990789413452
41,0.8989224831135413,0.4182054280429532,0.001,0.8208,0.7373133061408996
42,0.8943189128528802,0.42789947543737783,0.001,0.8334,0.6669878267288208
43,0.9027219363139273,0.4070277423212942,0.001,0.7921,0.8538454347610474
44,0.8995456738117693,0.41626667012045643,0.001,0.7637,1.0252145579338074
45,0.9019781280346106,0.40722203169385884,0.001,0.7824,0.90800830078125
46,0.9061796397938917,0.3990671595851491,0.001,0.8392,0.6396616715431214
47,0.9045513026313254,0.4042485935889705,0.001,0.8286,0.6848876878738404
48,0.9052348022255418,0.39907797499077236,0.001,0.803,0.7982121620178223
49,0.9048930524476052,0.3992891961372562,0.001,0.7789,0.9049803592681884
50,0.9080894178000628,0.39028232514704875,0.001,0.7923,0.8026797651290893
51,0.9066822128918594,0.3936507619914996,0.001,0.829,0.6961446498394013
52,0.9120899002894821,0.3835676040592666,0.001,0.8434,0.6599003758430481
53,0.9079486973303313,0.39018087780678834,0.001,0.8206,0.8111041194915771
54,0.9109038276164698,0.3834564131377555,0.001,0.7908,0.9138592666625976
55,0.9090945641493713,0.3884025743514558,0.001,0.8123,0.7482936887741088
56,0.9130548408039899,0.3785339745343326,0.001,0.8226,0.7231724712371826
57,0.9122105178322275,0.3794538872577094,0.001,0.8476,0.6263197051048279
58,0.9136981344483757,0.37659464749196364,0.001,0.8518,0.6289886336326599
