epoch,acc,loss,lr,val_acc,val_loss
0,0.3631600000047684,2.073362923812866,0.001,0.4455,1.6956797733306885
1,0.45546,1.8997878921508788,0.001,0.4594,1.5891978225708008
2,0.5109200000190735,1.7985900519561768,0.001,0.3801,1.97093161277771
3,0.547639999961853,1.7271605904388427,0.001,0.5424,1.519836619758606
4,0.57684,1.6791250866699219,0.001,0.6052,1.2905957698822021
5,0.59538,1.6324949900817871,0.001,0.6088,1.2439197103500366
6,0.6211,1.5914141110992432,0.001,0.6699,1.1108894952774049
7,0.63404,1.560675315322876,0.001,0.657,1.209701033782959
8,0.6484,1.5357532677459718,0.001,0.6763,1.095261873626709
9,0.6542999999618531,1.5211914170837402,0.001,0.6444,1.1383320608139038
10,0.6669799999809265,1.4951180451202393,0.001,0.6781,1.1057943021774292
11,0.671940000038147,1.4845557030105592,0.001,0.7,1.0059672039985657
12,0.6789999999809265,1.4684580188751222,0.001,0.7361,0.9515149383544922
13,0.6843999999618531,1.4545825554275513,0.001,0.7074,1.0367617201805115
14,0.6934399999809265,1.4371535160064697,0.001,0.6926,1.0389283641815186
15,0.6964799999809265,1.4262333588027953,0.001,0.7579,0.905071205997467
16,0.705179999961853,1.4133891160583496,0.001,0.7263,0.9447899341583252
17,0.708339999961853,1.4085771818923951,0.001,0.7429,0.9162446290016174
18,0.7144800000381469,1.3984059477615356,0.001,0.7569,0.8793697720527649
19,0.7156600000190735,1.3871054404067993,0.001,0.722,0.9556200242042542
20,0.7178999999809265,1.3776514877700805,0.001,0.7627,0.8370091627120971
21,0.72178,1.3702914587783814,0.001,0.7368,0.9269446092605591
22,0.724739999961853,1.3655851065063476,0.001,0.7642,0.8225250861167908
23,0.728500000038147,1.3560940226745606,0.001,0.7412,0.8933469495773315
24,0.731319999961853,1.3517576856613158,0.001,0.7637,0.826551038646698
25,0.7355199999809265,1.3472592582321168,0.001,0.7449,0.8734491483688355
26,0.73414,1.338814612159729,0.001,0.744,0.8746575735092164
27,0.7381999999809266,1.331586509628296,0.001,0.7657,0.8588429558753967
28,0.739979999961853,1.3316173291778564,0.001,0.8245,0.7013425716400147
29,0.7403799999809265,1.3283842593765258,0.001,0.7826,0.8050271067619323
30,0.747300000038147,1.3185548641204834,0.001,0.7639,0.8620083121299744
31,0.74718,1.3138416778945923,0.001,0.719,0.9371502217292785
32,0.75002,1.3087479387283325,0.001,0.8039,0.7254486539840698
33,0.750760000038147,1.304686364212036,0.001,0.745,0.8774781501770019
34,0.752980000038147,1.3028633211898804,0.001,0.819,0.7202894169807434
35,0.7554600000190735,1.2963804414367677,0.001,0.8174,0.7074313029289245
36,0.753480000038147,1.2963465912628174,0.001,0.8021,0.7393374174118043
37,0.754959999961853,1.2901898959350586,0.001,0.7795,0.809047043132782
38,0.75716,1.286686432800293,0.001,0.8101,0.6982609778404236
39,0.75918,1.28743119430542,0.001,0.7938,0.7221908168792724
40,0.7572200000381469,1.2813360697174072,0.001,0.7862,0.7657422795772553
41,0.758459999961853,1.2805217931365966,0.001,0.7394,0.9205909391403199
42,0.760339999961853,1.2767398410034179,0.001,0.8244,0.7658023232460022
43,0.766239999961853,1.2722371585845946,0.001,0.8103,0.7478334911346436
44,0.762079999961853,1.2758557844924927,0.001,0.8046,0.7449607486248017
45,0.7660799999809265,1.2646833784103393,0.001,0.7732,0.8224099638938904
46,0.76792,1.2636928118515014,0.001,0.8507,0.6323419099807739
47,0.768899999961853,1.2582034377288818,0.001,0.7711,0.800098764705658
48,0.76944,1.259102841758728,0.001,0.8099,0.7133823751449585
49,0.76784,1.2566381163024902,0.001,0.6715,1.109328523349762
50,0.7703200000190735,1.2553112118530274,0.001,0.8399,0.6329148581504822
51,0.7676600000190735,1.2527488857269287,0.001,0.8147,0.6919367000579834
52,0.76984,1.2468921739578247,0.001,0.8316,0.6363094124794006
53,0.772680000038147,1.2432392601776123,0.001,0.7956,0.7640269812583923
54,0.7722000000190735,1.2507422023773194,0.001,0.8158,0.7388691700935364
55,0.7740800000381469,1.2492067114639283,0.001,0.8331,0.6395222389221191
56,0.7773199999618531,1.2427171389389038,0.001,0.8194,0.6508820881843567
57,0.7746400000381469,1.2436098738861083,0.001,0.804,0.7088596253395081
58,0.7711000000190735,1.2401183911132811,0.001,0.8093,0.7147133441925049
59,0.77488,1.241114278640747,0.001,0.8396,0.618623734664917
60,0.7775399999809265,1.2395184886169435,0.001,0.8361,0.6764879724502564
61,0.7754999999809266,1.238921745300293,0.001,0.802,0.7162544527053833
62,0.77678,1.2351558326339722,0.001,0.8551,0.5793589699745179
63,0.7799600000190735,1.2290828483963012,0.001,0.8213,0.6861358278751374
64,0.775619999961853,1.2395958204650879,0.001,0.8339,0.6450200855255127
65,0.7805399999618531,1.2304797927093505,0.001,0.8264,0.6836301866531372
66,0.779140000038147,1.230981994857788,0.001,0.8448,0.6279067423820496
